Loan_Identifier,Monthly_Reporting_Period,Channel,Seller_Name,Servicer_Name,Original_Interest_Rate,Current_Interest_Rate,Original_UPB,Current_Actual_UPB,Original_Loan_Term,Loan_Age,Remaining_Months_to_Legal_Maturity,Remaining_Months_to_Maturity,Original_Loan_to_Value_Ratio_LTV,Original_Combined_Loan_to_Value_Ratio_CLTV,Number_of_Borrowers,Debt_To_Income_DTI,Borrower_Credit_Score_at_Origination,Co_Borrower_Credit_Score_at_Origination,First_Time_Home_Buyer_Indicator,Loan_Purpose,Property_Type,Number_of_Units,Occupancy_Status,Property_State,Metropolitan_Statistical_Area_MSA,Zip_Code_Short,Mortgage_Insurance_Percentage,Amortization_Type,Prepayment_Penalty_Indicator,Interest_Only_Loan_Indicator,Current_Loan_Delinquency_Status,Loan_Payment_History,Modification_Flag,Zero_Balance_Code,UPB_at_the_Time_of_Removal,Total_Principal_Current,Foreclosure_Costs,Property_Preservation_and_Repair_Costs,Asset_Recovery_Costs,Miscellaneous_Holding_Expenses_and_Credits,Associated_Taxes_for_Holding_Property,Net_Sales_Proceeds,Credit_Enhancement_Proceeds,Repurchase_Make_Whole_Proceeds,Other_Foreclosure_Proceeds,Modification_Related_Non_Interest_Bearing_UPB,Principal_Forgiveness_Amount,Mortgage_Insurance_Type,Servicing_Activity_Indicator,Special_Eligibility_Program,Foreclosure_Principal_Write_off_Amount,Relocation_Mortgage_Indicator,Property_Valuation_Method,High_Balance_Loan_Indicator,Borrower_Assistance_Plan,High_Loan_to_Value_HLTV_Refinance_Option_Indicator,Repurchase_Make_Whole_Proceeds_Flag,Alternative_Delinquency_Resolution,Alternative_Delinquency_Resolution_Count,Total_Deferral_Amount,Payment_Deferral_Modification_Event_Indicator,From_File,From_File_Numeric
107506622473,2002-10-01 00:00:00,C,"Bank Of America, N.A.","Bank Of America, N.A.",8.125,8.125,110000.0,107458.19,360.0,34.0,326.0,325.0,86.0,,1.0,48.0,659.0,,False,P,PU,1.0,P,IL,16980,605.0,25.0,FRM,False,,03,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
107613168697,2003-03-01 00:00:00,R,Suntrust Mortgage Inc.,Other,7.75,7.75,161000.0,154791.74,360.0,46.0,314.0,314.0,65.0,,1.0,23.0,717.0,,False,C,CO,1.0,I,DC,47900,200.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
107683994604,2003-05-01 00:00:00,R,Other,Other,8.75,8.75,12000.0,11638.92,360.0,39.0,321.0,320.0,20.0,,1.0,14.0,682.0,,True,P,SF,1.0,P,MI,0,497.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
107795970584,2001-12-01 00:00:00,R,Other,Other,7.375,7.375,120000.0,117540.4,360.0,25.0,335.0,335.0,38.0,,2.0,43.0,788.0,792.0,False,P,SF,1.0,P,MA,14460,18.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
107856778830,2014-08-01 00:00:00,R,Other,"Citimortgage, Inc.",7.5,7.5,50000.0,2084.87,180.0,175.0,5.0,5.0,91.0,,2.0,37.0,781.0,738.0,True,P,SF,1.0,P,LA,26380,703.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
107964242662,2002-10-01 00:00:00,R,Other,Other,9.0,9.0,71000.0,69799.04,360.0,32.0,328.0,327.0,75.0,,2.0,64.0,715.0,682.0,False,C,SF,1.0,P,TX,0,766.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108054439883,2001-06-01 00:00:00,B,"Gmac Mortgage, Llc",,7.875,7.875,217000.0,213361.49,360.0,17.0,343.0,340.0,95.0,,2.0,,743.0,762.0,False,P,SF,1.0,P,FL,45300,336.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108126385844,2001-01-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,8.375,8.375,87000.0,86296.76,360.0,10.0,350.0,343.0,90.0,,1.0,39.0,690.0,,False,P,SF,1.0,P,FL,27260,320.0,17.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108273991525,2002-01-01 00:00:00,R,"Citimortgage, Inc.","Citimortgage, Inc.",8.0,8.0,88000.0,86399.6,360.0,25.0,335.0,335.0,88.0,,2.0,28.0,739.0,713.0,False,R,SF,1.0,P,MS,37700,395.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108397588779,2004-11-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",7.875,7.875,32000.0,23935.02,180.0,58.0,122.0,114.0,40.0,,2.0,25.0,763.0,663.0,False,C,SF,1.0,P,FL,37340,329.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108511266659,2000-03-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,7.875,7.875,179000.0,0.0,360.0,2.0,358.0,358.0,90.0,,2.0,58.0,782.0,787.0,False,C,SF,1.0,P,VA,16820,229.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108619941408,2001-05-01 00:00:00,R,Other,,8.625,8.625,80000.0,79397.34,360.0,15.0,345.0,344.0,84.0,,2.0,48.0,620.0,646.0,False,R,MH,1.0,P,MI,0,496.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108729471902,2001-11-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.25,7.25,41000.0,37886.93,180.0,21.0,159.0,157.0,55.0,,1.0,26.0,788.0,,False,P,SF,1.0,P,PA,10900,181.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108829473494,2000-07-01 00:00:00,R,"Citimortgage, Inc.",,8.0,8.0,205000.0,204360.03,360.0,6.0,354.0,354.0,95.0,,2.0,37.0,650.0,735.0,False,P,SF,1.0,P,CA,0,959.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
108950660113,2000-04-01 00:00:00,R,Other,,8.125,8.125,40000.0,0.0,360.0,6.0,354.0,354.0,73.0,,2.0,41.0,692.0,684.0,False,P,SF,1.0,P,TX,0,790.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109026336151,2001-05-01 00:00:00,C,Other,,7.625,7.625,39000.0,37299.92,180.0,14.0,166.0,166.0,65.0,,2.0,35.0,699.0,710.0,False,R,SF,1.0,P,IA,0,526.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109133841433,2000-12-01 00:00:00,C,Other,,7.625,7.625,143000.0,139056.34,180.0,9.0,171.0,171.0,67.0,,1.0,16.0,777.0,,False,R,SF,1.0,P,SC,0,296.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109241858529,2000-06-01 00:00:00,C,Amtrust Bank,,8.625,8.625,110000.0,0.0,360.0,4.0,356.0,354.0,90.0,,2.0,23.0,718.0,726.0,False,C,SF,1.0,P,NC,0,280.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109321163154,2000-02-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.25,8.25,127000.0,0.0,360.0,2.0,358.0,358.0,75.0,,2.0,34.0,634.0,,False,R,SF,1.0,P,WA,42660,983.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109420106122,2002-10-01 00:00:00,C,Amtrust Bank,"Jpmorgan Chase Bank, National Association",7.5,7.5,93000.0,82697.01,180.0,33.0,147.0,147.0,61.0,,2.0,45.0,648.0,676.0,False,P,SF,1.0,P,TX,26420,770.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109553611206,2002-08-01 00:00:00,R,Other,"Citimortgage Asset Management, Inc.",7.375,7.375,189000.0,183621.91,360.0,31.0,329.0,327.0,93.0,,2.0,36.0,728.0,777.0,True,P,SF,1.0,P,MD,12580,210.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109633959782,2001-08-01 00:00:00,C,Netbank Funding Services,,7.625,7.625,197000.0,194130.34,360.0,18.0,342.0,341.0,80.0,,2.0,36.0,760.0,780.0,False,P,SF,1.0,P,OH,18140,430.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109726886235,2000-06-01 00:00:00,C,"Jpmorgan Chase Bank, National Association",,7.375,7.375,105000.0,0.0,360.0,9.0,351.0,350.0,58.0,,2.0,29.0,741.0,,False,C,SF,1.0,P,NJ,35620,70.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109829460988,2001-01-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,8.375,8.375,109000.0,108425.01,360.0,10.0,350.0,350.0,90.0,,2.0,41.0,777.0,620.0,False,P,SF,1.0,S,MD,0,218.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
109930975235,2001-08-01 00:00:00,R,Suntrust Mortgage Inc.,,6.875,6.875,65000.0,59641.59,180.0,25.0,155.0,156.0,65.0,,1.0,33.0,649.0,,False,R,SF,1.0,P,GA,12060,300.0,,FRM,False,False,01,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110018536328,2003-01-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,Phh Mortgage Corporation,7.375,7.375,172000.0,164674.8,360.0,37.0,323.0,313.0,90.0,,1.0,41.0,693.0,,False,P,SF,1.0,P,AZ,46060,857.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,True,,False,,False,,,,,7,2000Q1,2000.0
110104654936,2004-02-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",7.875,7.875,119000.0,113924.64,360.0,48.0,312.0,308.0,79.0,,1.0,58.0,663.0,,False,R,SF,1.0,P,MI,29620,492.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110166243523,2000-08-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.75,7.75,100000.0,0.0,360.0,7.0,353.0,352.0,43.0,,2.0,28.0,775.0,810.0,False,P,CO,1.0,P,MD,47900,209.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110280261889,2003-04-01 00:00:00,R,Other,Other,8.375,8.375,176000.0,166580.33,276.0,39.0,237.0,238.0,79.0,,2.0,22.0,661.0,654.0,False,R,SF,1.0,P,NJ,37980,80.0,34.0,FRM,False,False,01,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110385800244,2000-11-01 00:00:00,R,Other,,7.375,7.375,122000.0,121143.71,360.0,9.0,351.0,351.0,77.0,,2.0,46.0,732.0,729.0,False,P,SF,1.0,S,NJ,12100,82.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110491189279,2000-02-01 00:00:00,R,Other,,8.375,8.375,80000.0,0.0,355.0,0.0,355.0,355.0,69.0,,2.0,43.0,724.0,699.0,False,R,SF,1.0,P,TX,0,789.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110576193212,2001-06-01 00:00:00,R,Other,,7.625,7.625,95000.0,93594.46,360.0,18.0,342.0,342.0,78.0,,1.0,31.0,629.0,,False,P,SF,1.0,P,CA,40140,925.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110723042951,2014-11-01 00:00:00,C,Suntrust Mortgage Inc.,"Green Tree Servicing, Llc",8.75,8.75,51000.0,40514.16,360.0,178.0,182.0,182.0,90.0,,2.0,45.0,772.0,766.0,False,P,SF,1.0,I,TX,0,780.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110789230504,2001-11-01 00:00:00,R,"Gmac Mortgage, Llc",,8.125,8.125,25000.0,24649.75,360.0,20.0,340.0,340.0,25.0,,2.0,9.0,734.0,735.0,False,C,SF,1.0,P,PA,0,160.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110821846727,2001-07-01 00:00:00,R,Other,,7.75,7.75,45000.0,35623.66,180.0,18.0,162.0,122.0,29.0,,1.0,9.0,759.0,,False,P,PU,1.0,P,WI,29100,546.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110877671031,2000-04-01 00:00:00,R,"Gmac Mortgage, Llc",,7.0,7.0,49000.0,0.0,180.0,12.0,168.0,166.0,41.0,,1.0,45.0,720.0,,False,C,SF,1.0,P,CA,44700,952.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
110933930521,2005-06-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.5,8.5,68000.0,61567.67,360.0,66.0,294.0,251.0,95.0,,1.0,39.0,696.0,,False,P,SF,1.0,P,TX,12420,787.0,30.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111009856977,2002-01-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",8.5,8.5,94000.0,92515.94,360.0,24.0,336.0,336.0,62.0,,2.0,63.0,628.0,611.0,False,C,SF,1.0,P,CA,31100,903.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111103038927,2002-04-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,"Jpmorgan Chase Bank, Na",8.875,8.875,46000.0,44862.99,360.0,25.0,335.0,337.0,70.0,,1.0,49.0,604.0,,False,P,SF,1.0,I,VT,0,52.0,,FRM,False,,02,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111197060166,2002-06-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",7.5,7.5,54000.0,52241.8,360.0,31.0,329.0,329.0,80.0,,1.0,,673.0,,False,C,SF,1.0,P,FL,36740,327.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111293121956,2008-06-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.5,7.5,25000.0,22364.38,360.0,102.0,258.0,258.0,39.0,,1.0,63.0,648.0,,True,P,CO,1.0,P,CT,25540,61.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111355206611,2001-07-01 00:00:00,B,Other,,9.375,,56000.0,0.0,360.0,,,,95.0,,1.0,35.0,760.0,,False,P,CO,1.0,P,AZ,38060,852.0,30.0,FRM,False,,XX,,,1.0,55601.35,,,,,,,,,,,,,1.0,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
111469310958,2003-08-01 00:00:00,C,Netbank Funding Services,"Citimortgage Asset Management, Inc.",8.5,8.5,99000.0,88714.83,360.0,42.0,318.0,246.0,78.0,,1.0,28.0,731.0,,False,P,SF,1.0,P,OH,19380,454.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111577520154,2002-05-01 00:00:00,R,Other,"Jpmorgan Chase Bank, Na",7.75,7.75,118000.0,115143.07,360.0,27.0,333.0,327.0,95.0,,2.0,38.0,745.0,,False,P,CO,1.0,P,NJ,35620,85.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111647009388,2001-11-01 00:00:00,R,"Flagstar Bank, Fsb",,7.875,7.875,65000.0,62706.32,360.0,23.0,337.0,324.0,75.0,,1.0,32.0,635.0,,False,C,SF,1.0,P,NC,39580,275.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111735170537,2001-08-01 00:00:00,C,"Bank Of America, N.A.",,7.75,7.75,124000.0,121446.53,360.0,21.0,339.0,338.0,95.0,,1.0,30.0,776.0,,True,P,SF,1.0,P,OH,17140,450.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111843003100,2002-08-01 00:00:00,R,Other,Other,8.0,8.0,170000.0,165805.16,360.0,33.0,327.0,327.0,77.0,,2.0,21.0,782.0,756.0,False,R,SF,1.0,P,OK,46140,741.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
111947078046,2000-09-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,8.375,8.375,200000.0,198185.22,360.0,7.0,353.0,346.0,75.0,,2.0,35.0,790.0,797.0,False,R,SF,1.0,P,MA,14460,19.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112025041898,2004-12-01 00:00:00,C,"Bank Of America, N.A.","Bank Of America, N.A.",8.0,8.0,69000.0,62221.01,360.0,58.0,302.0,254.0,75.0,,2.0,48.0,721.0,773.0,False,C,SF,1.0,P,NM,22140,874.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112124873883,2003-12-01 00:00:00,R,Other,Phh Mortgage Corporation,7.875,7.875,165000.0,139133.38,180.0,45.0,135.0,134.0,31.0,,1.0,,733.0,,False,P,SF,1.0,P,NY,35620,117.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112246964330,2004-10-01 00:00:00,R,Other,"Jpmorgan Chase Bank, Na",7.5,7.5,198000.0,187803.24,360.0,56.0,304.0,304.0,80.0,,1.0,25.0,694.0,,False,P,PU,1.0,P,GA,12060,300.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112392601770,2001-02-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,8.125,8.125,81000.0,79539.06,360.0,13.0,347.0,343.0,85.0,,2.0,29.0,647.0,738.0,False,P,CO,1.0,P,KY,31140,402.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112516137567,2000-11-01 00:00:00,R,Other,,7.875,7.875,75000.0,72553.2,180.0,9.0,171.0,169.0,53.0,,2.0,12.0,735.0,792.0,False,C,SF,1.0,P,OK,36420,731.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112604719725,2002-01-01 00:00:00,B,"Bank Of America, N.A.",,7.875,,132000.0,0.0,360.0,,,,73.0,,2.0,15.0,730.0,710.0,False,R,SF,1.0,P,NJ,35620,89.0,,FRM,False,,XX,,,1.0,129548.78,,,,,,,,,,,,,,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
112704888009,2003-12-01 00:00:00,C,"Bank Of America, N.A.","Bank Of America, N.A.",8.0,8.0,103000.0,57488.71,180.0,46.0,134.0,75.0,56.0,,2.0,27.0,748.0,763.0,False,C,SF,1.0,P,CA,40140,923.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112803040910,2000-04-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.625,8.625,222000.0,0.0,360.0,4.0,356.0,355.0,80.0,,2.0,34.0,761.0,,False,P,SF,1.0,P,CA,31100,928.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
112930206738,2000-11-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.75,8.75,96000.0,95423.82,360.0,9.0,351.0,350.0,60.0,,2.0,49.0,628.0,,False,C,SF,2.0,I,OR,0,975.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113018312660,2002-04-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.875,7.875,143000.0,139613.55,360.0,27.0,333.0,333.0,95.0,,2.0,37.0,742.0,,False,P,SF,1.0,P,OH,17140,450.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113094859108,2007-06-01 00:00:00,B,"Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association",7.75,7.75,125000.0,108687.23,360.0,89.0,271.0,238.0,79.0,,2.0,35.0,766.0,,False,P,SF,1.0,P,TX,19100,762.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113255304311,2002-02-01 00:00:00,R,"Harwood Street Funding I, Llc","Bank Of America, N.A.",8.0,8.0,123000.0,120859.46,360.0,24.0,336.0,336.0,49.0,,1.0,,798.0,,False,P,PU,1.0,P,IL,16980,604.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113289925987,2009-02-01 00:00:00,C,"Citimortgage, Inc.","Citimortgage, Inc.",8.0,8.0,155000.0,137605.96,360.0,109.0,251.0,248.0,92.0,,1.0,30.0,739.0,,True,P,SF,1.0,P,MI,19820,481.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113357096505,2012-06-01 00:00:00,R,"Harwood Street Funding I, Llc","Jpmorgan Chase Bank, Na",8.125,8.125,60000.0,50059.77,360.0,148.0,212.0,212.0,55.0,,2.0,23.0,785.0,789.0,False,P,PU,1.0,P,SC,17900,290.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113478594715,2000-07-01 00:00:00,R,"Gmac Mortgage, Llc",,7.75,7.75,90000.0,0.0,360.0,6.0,354.0,353.0,90.0,,1.0,,779.0,,False,P,SF,1.0,P,TN,34980,371.0,17.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113562477469,2003-05-01 00:00:00,C,"Ge Mortgage Services, Llc",Other,6.625,6.625,140000.0,114989.29,180.0,42.0,138.0,132.0,80.0,,3.0,,709.0,678.0,True,P,PU,1.0,P,PA,37980,194.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113656869339,2001-02-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.25,8.25,72000.0,71002.85,360.0,13.0,347.0,340.0,80.0,,1.0,24.0,732.0,,False,P,CO,1.0,P,CA,41740,919.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113758722325,2002-02-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.75,7.75,118000.0,107611.11,168.0,25.0,143.0,143.0,52.0,,1.0,4.0,776.0,,False,R,SF,1.0,S,MA,14460,20.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113887382325,2001-03-01 00:00:00,C,"Bank Of America, N.A.",,7.875,7.875,124000.0,122258.02,360.0,14.0,346.0,346.0,95.0,,2.0,41.0,747.0,761.0,False,P,SF,1.0,P,WY,16940,820.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
113982084975,2001-09-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.0,8.0,60000.0,58895.4,360.0,20.0,340.0,340.0,95.0,,1.0,20.0,768.0,,True,P,SF,1.0,P,TN,28940,379.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114105266950,2001-07-01 00:00:00,R,"Jpmorgan Chase Bank, Na",,8.125,8.125,212000.0,209664.92,360.0,16.0,344.0,344.0,80.0,,1.0,,787.0,,False,R,SF,3.0,P,CA,31100,906.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114215290997,2010-06-01 00:00:00,R,Other,Other,8.375,8.375,78000.0,66622.62,360.0,124.0,236.0,221.0,67.0,,2.0,50.0,622.0,,False,R,SF,1.0,P,MO,41180,633.0,,FRM,False,False,01,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114281379690,2007-12-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",8.25,8.25,53000.0,47518.95,360.0,94.0,266.0,257.0,69.0,,2.0,31.0,621.0,614.0,False,C,SF,1.0,P,NM,0,884.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114387029557,2001-01-01 00:00:00,R,Other,,9.375,9.375,43000.0,42028.45,360.0,12.0,348.0,338.0,97.0,,1.0,55.0,631.0,,False,P,SF,1.0,P,PA,48700,177.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114524673155,2004-12-01 00:00:00,B,Other,U.S. Bank N.A.,6.25,6.25,26000.0,22501.3,360.0,60.0,300.0,245.0,34.0,,1.0,30.0,695.0,,False,P,SF,1.0,P,FL,33100,331.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114599752612,2002-10-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, National Association",8.25,8.25,83000.0,80624.02,360.0,33.0,327.0,328.0,72.0,,1.0,39.0,682.0,,False,R,SF,1.0,I,TX,43300,750.0,,FRM,False,,01,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
114758401242,2000-10-01 00:00:00,R,Other,,8.125,8.125,87000.0,86652.67,360.0,8.0,352.0,354.0,75.0,,1.0,54.0,622.0,,True,P,SF,1.0,P,FL,33100,334.0,,FRM,False,,02,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
